job_title,job_skills,market_source,cleaned_skills,job_category
Data Engineering Managing Director,"Data Engineering, Data Platform, Databricks, Snowflake, Cloud, AWS, Azure, GCP, Data Strategy, Data Visualization, Tableau, PowerBI, Looker, Business Development, Client Relationship Management, Project Management, Leadership, Team Management, Consulting, Communication, Problem Solving, Analytical Skills, Technical Expertise, Innovation, Entrepreneurship, Travel, Salary, Geographic Premium, Benefits, Unlimited Flexible Time Off, Paid Holidays, Parental Leave, Equal Employment Opportunity",Global,"aws, azure, gcp, looker, tableau",Data Engineer
Healthcare Data Analyst - Quality Management,"Data Visualization, Quantitative Analysis, Qualitative Analysis, Power BI, Qualtrics, SQL, R, Python, Qlik, Tableau, Excel, Access, HealthCare Informatics, Reporting, Analytics, Data Modeling, Database Design, Data Mining, Decision Support, Benchmarking, ETL (Extraction Transformation and Loading), Health Data, CAHPS, Pay for Performance Programs, Disease Processes, Care Pathways, Medical Terminology",Global,"data modeling, etl, excel, power bi, python, qlik, sql, tableau",Data Analyst
Planner (Data Analyst) -- Transportation/Service & Strategic Planning,"Urban planning, Statistics, Mathematics, Computer science, Florida Driver's License, Geographic Information System (GIS), Business Intelligence Applications (Power BI Tableau or similar), National Transit Database (NTD), Database Management/Database Software (SQL Python or similar), Microsoft Excel, Microsoft Excel Certification, American Institute of Certified Planners (AICP) Certification, Project Management Professional (PMP) Certification, Geographic Information Systems (GIS) Certification, Database Management Software Certification, Data analysis, Data collection, Data visualization, Data reporting, Performance monitoring, Transit Operations, Data collection, Data maintenance, Data analysis, Reporting, Data visualization, Performance monitoring, Transit data, Ridership data, Productivity data, Performance metrics, Data collection, Data analysis, Reporting, Data visualization, Standard Operating Procedures (SOPs), Data forecasting, Data visualization, Data analysis, Data management, Software development, Data exchange, Data analysis, Data visualization, Collaboration, Customer service, Trust building, Cultural awareness, Emergency response",Global,"excel, pmp, power bi, python, sql, tableau",Data Analyst
"Data Analyst IN Summit, NJ","Data Analysis, Deviations, Root Cause Analysis, CAPA (Corrective and Preventive Action), GMP (Good Manufacturing Practice), Statistical Analysis Software, Excel, Infinity (Electronic Quality System), Data Trending and Tracking, Interpretation of Results, Generation of Conclusions, Quality Risk Management, Quality Processes, Investigations, Multitasking, Written Communication, Verbal Communication, Decision Making, Associate Degree or Higher, Three Years of Experience in Pharmaceutical or Related Industry",Global,excel,Data Analyst
Data Analyst,"Data Analysis, Python, SQL, Tableau, PowerBI, Qlik Sense, Geospatial tools, PySpark, Databricks, Hypothesis testing, Regression, Time series analysis, Mapping, Spatial analysis, Forecasting, Anomaly detection, Data visualization, Data Cleaning, Data Retrieval, Data Manipulation, Data Reporting, Advana, Palantir, Statistical methods, Machine learning, Predictive models, Business Intelligence, Data Science, Data Engineering, Data transformation, Data quality, Data accuracy, Datadriven insights, KPIs",Global,"machine learning, python, qlik, sql, tableau",Data Analyst
Senior Data Analyst,"SQL, PostgreSQL, AWS Athena, S3 Parquet format, Redshift, Python, Tableau Prep, Tableau, AWS Sagemaker, Statistics, Data science, Insurance industry experience, Critical thinking, Attention to detail, Communication, Problemsolving, Teamwork, Healthcare coverage, Supplemental coverage, Retirement savings, Life & disability insurance, Employee assistance program, Identity theft protection, Legal support, Auto and home insurance, Pet insurance, Employee discounts",Global,"aws, postgresql, python, sql, tableau",Data Analyst
Cloud Data Engineer - 23-10177,"Cloud Data Engineer, Databricks, Airflow, Kafka, Snowflake, Azure platform, Highvolume data ingestion, EMR data integration, Epic",Global,"azure, kafka",Data Engineer
Lead Data Analyst,"Data Analysis, Python, Tableau, SQL, AWS, Advanced Data Analysis Tools, Data Visualization, Cloud Computing, Big Data, Project Management, Data Quality, Business Strategy, Communication, Presentation, Mentoring, Coaching, Analytical Techniques, Undergraduate Degree, Graduate Degree, Visa Sponsorship",Global,"aws, python, sql, tableau",Data Analyst
Customer Service Representative/Data Analyst/Data Entry Clerk,"Data Analysis, Statistics, Data Mining, Data Visualization, Data Modeling, Optimization, A/B Testing, Data Management, Data Manipulation, Data Cleansing, SQL, R, Python, Tableau, Power BI, Statistical Modeling, Hypothesis Testing, ETL Processes",Global,"data modeling, etl, power bi, python, sql, tableau",Data Analyst
Data Analyst,"Big Data, Pentaho Architecture, AWS (S3 Athena), SQL (Hive Teradata Spark SQL), Data Quality, Python, Databricks, Machine Learning, Tableau, Power BI, Spark, Scala, Data Analysis, Data Science, Computer Science, Information Systems, ETL, Data Warehousing",Global,"aws, etl, hive, machine learning, power bi, python, spark, sql, tableau",Data Analyst
Senior MDM Data Analyst,"Data Analysis, SQL, Stored Procedures, Advanced SQL, Data Warehousing, Excel, Tableau, SAS Suite, MS SQL Server, Oracle, ETL, Data Warehouse Transformation Processes, Data Warehousing Best Practices, Data Governance, Data Strategies, Database Architecture, Database Management, Data Processing, Systems Analysis, Systems Design, Data Modeling, Data Structures, Data Normalization, Business Requirements, ETL Technical Requirements, Amazon Web Services (AWS), Python, RPA Methods, Communication Skills, Presentation Skills, Collaboration Skills, Critical Thinking, Problem Solving, Teamwork, Positive Attitude, Innovation, Leadership",Global,"aws, data modeling, data warehouse, etl, excel, oracle, python, rpa, sql, sql server, tableau",Data Analyst
Customer Service Representative/Data Analyst/Data Entry Clerk Part Time,"Data analysis, Statistical analysis, Machine learning, Data visualization, Data management, ETL, SQL, R, Python, Tableau, Power BI, Big data, A/B testing, Data integrity, Data quality, Hypothesis testing, Datadriven decisionmaking, Business intelligence, Communication, Collaboration, Problemsolving",Global,"etl, machine learning, power bi, python, sql, tableau",Data Analyst
Customer Service Representative/Data Analyst/Data Entry Clerk Full Time,"Data Analysis, Statistical Techniques, Data Visualization, A/B Testing, Data Mining, Data Management, Data Cleansing, Data Manipulation, SQL, R, Python, Tableau, Power BI, Statistical Modeling, Hypothesis Testing, ETL Processes, Business Intelligence, Datadriven Decisionmaking, Data Interpretation, Data Reporting, Communication, Collaboration, ProblemSolving, Critical Thinking",Global,"etl, power bi, python, sql, tableau",Data Analyst
Associate Underwriting Data Analyst,"Data Analysis, Data Visualization, Data Reporting, Data Cleaning, Data Validation, Data Migration, Data Quality, SQL, Microsoft Excel, Microsoft Power BI, Written Communication, Verbal Communication, Microsoft Office Suite, Power BI, Strong Attention to Detail, SelfMotivation, Ability to Handle Constructive Criticism, Trend Analysis, Problem Solving, Bachelor's Degree in Mathematics Statistics Economics Computer Science or Related Field, Strong Data Analytical Skills, Proficient Knowledge in Microsoft Excel",Global,"excel, power bi, sql",Data Analyst
Supply Chain Data Analyst,"Data Analysis, Business Requirements Analysis, Data Modeling, Algorithm Development, Data Transformation, Data Visualization, Performance Optimization, Collaboration, Documentation, Continuous Learning, Data Science, Computer Science, Supply Chain Management, SQL, BigQuery, Python, Tableau, Power BI, Communication Skills, ProblemSolving, Supply Chain Concepts, Team Collaboration",Global,"data modeling, power bi, python, sql, tableau",Data Analyst
Data Scientist,"Data Science, Data Analysis, Statistical Modeling, Machine Learning, Python, SQL, Tableau, AWS Sage Maker, Data Visualization, Natural Language Processing, Business Intelligence, Data Management, Customer Segmentation, Customer Attrition Modeling, Product Recommendation, Branch Optimization, Geographic Information Systems (GIS), Spatial Analysis, Risk Management, Compliance, Banking Experience, Data Science Roles, Customer Service, Masters Degree",Global,"aws, machine learning, python, sql, tableau",Data Scientist
Associate Contract Data Analyst,"Contracts, SAP, SharePoint, JIRA, Customer Master file, Data analysis, Report writing, Presentations",Global,"jira, sap, sharepoint",Data Analyst
Senior Data Engineer,"Data Modeling, Database Maintenance, Database Performance Tuning, SQL, NoSQL, TSQL, ETL, Big Data, Data Analytics, Data Processing, Python, Java, SQL Server, MongoDB, Clustered Indexing, NonClustered Indexing, Spatial Indexing, FullText Indexing",Global,"data modeling, etl, java, mongodb, python, sql, sql server",Data Engineer
Contracts Data Analyst,"Siebel, Salesforce, SharePoint, MS Office Suite, Excel, Outlook, CRM databases, Advanced database skills, Analytical skills, Financial metrics, Invoicing, Sales reporting, Contract administration, SarbanesOxley requirements, Problemsolving skills, Independent initiative, Persistence, Attention to detail, Bachelor’s degree, Customerfacing role experience, Industrial sales support experience",Global,"excel, salesforce, sharepoint",Data Analyst
Senior Data Analyst,"Data Analyst, Data Engineer, Data Scientist, Python, API Integration, SQL, Tableau, Tableau Prep, Data Engineering, Excel, Big Data, Snowflake, Hadoop Ecosystem, Spark, Pyspark, Hive, Presto, HMS, Scala, Jupyter Notebook, Content Management Systems, Data Modeling, Reporting Solutions, Automated Reporting, Data Visualization, DataDriven Decision Making, Coherent Insights, Tableau Expertise, Production Tableau Dashboards",Global,"data modeling, excel, hadoop, hive, python, spark, sql, tableau",Data Analyst
Data Engineer,"Data Extraction, Data Loading, Data Transformation, Data Warehousing, Data Quality Assurance, Data Visualization, Data Modeling, Data Governance, TIBCO Spotfire, Power BI, Python, Relational Databases, Data Integration Tools, Oil and Gas Domain Expertise, Emerging Data Technologies, Snowflake, dbt, Airflow, ERP, GIS, Geospatial Data, Data Modeling Concepts, Data Warehousing Concepts, Microsoft Power Platform, Analytical Skills, ProblemSolving Skills, Communication Skills, Collaboration Skills, Bachelor's Degree in STEM",Global,"data modeling, power bi, python",Data Engineer
Lead Data Analyst (contract),"Data Analytics, Statistical Techniques, Data Interpretation, Database Development, Data Mining, Data Segmentation, Reporting Packages (Business Objects etc.), Databases (SQL etc.), Programming (XML JavaScript ETL frameworks), Statistical Packages (Excel SPSS SAS etc.), Data Collection, Data Analysis, Data Dissemination, Report Writing, Presentation Skills, Mathematics, Economics, Computer Science, Information Management, Statistics",Global,"etl, excel, javascript, sql",Data Analyst
Electronic Medical Record Data Architect,"EMR, Data Architect, Data Extraction, Reporting, Custom Code, Cerner Solutions, CC, SQL, Data Transformation, Programming, Project Management Professional (PMP), Information Technology Infrastructure Library (ITIL), Certified Professional in Healthcare Information and Management Systems (CPHIMS), Database, Requirements Gathering, Feature Design, Implementation, Deployment, Healthcare, IT Analyst, Documentation, Testing, Validation, Application Upgrades, Travel",Global,"itil, pmp, sql",Data Engineer
Data Analyst,"Data Analyst, Data Warehouse, SQL, JIRA, Snowflake, P&C Insurance, Policies, Claims, Data Analysis, Data Reconciliation, Data Extraction",Global,"c, data warehouse, jira, sql",Data Analyst
Customer Service Representative/Data Analyst/Data Entry Clerk,"Data Analysis, Data Interpretation, Statistical Techniques, Advanced Tools, DataDriven DecisionMaking, Performance Metrics, Reporting, Collaboration, Business Questions, Optimization, A/B Testing, Data Quality, Data Integrity, Data Accessibility, Data Presentation, DataDriven Insights, Data Manipulation, Data Visualization, Tableau, Power BI, Statistical Modeling, Hypothesis Testing, ETL Processes, SQL, R, Python",Global,"etl, power bi, python, sql, tableau",Data Analyst
"Manager, Data Analyst","Data Analysis, Data Interpretation, Data Cleansing, Data Transformation, Data Visualization, Data Mining, Data Presentation, Alteryx, SQL, Python, R, Excel, Tableau, Power BI, QlikView, Statistical Analysis, Business Intelligence, Data Quality, Data Integrity, Data Accuracy, Data Consistency, Data Exploration, DataDriven Decision Making, Data Warehousing, Data Mining, Machine Learning, Data Integration, ProblemSolving, Analytical Skills, Attention to Detail, Communication Skills, Presentation Skills, Independent Work, Team Collaboration, Business Acumen, DataDriven Insights, Actionable Recommendations",Global,"excel, machine learning, power bi, python, sql, tableau",Data Analyst
